,date,SLP,MSLP,EVP,DBT,WBT,RF
19033,2021-03-13,952.875,1012.775,24.75,27.25,17.95,0.0
19034,2021-03-14,950.85,1010.575,24.75,27.95,19.0,0.0
19035,2021-03-15,950.15,1009.85,17.5,27.6,18.95,0.5
19036,2021-03-16,950.275,1009.75,17.5,28.65,19.5,0.75
19037,2021-03-17,948.9,1008.15,15.0,29.4,20.65,1.0
19038,2021-03-18,949.325,1008.7,22.5,29.05,21.45,1.0
19039,2021-03-19,949.7,1009.15,40.0,28.4,19.2,1.5
19040,2021-03-20,948.7,1008.2,70.0,28.1,20.05,2.5
19041,2021-03-21,948.7,1008.175,0.0,27.950000000000003,19.35,0.0
19042,2021-03-22,949.625,1009.025,55.0,28.6,20.45,2.25
19043,2021-03-23,951.05,1010.45,57.5,29.4,20.35,2.5
19044,2021-03-24,951.325,1010.7,22.5,29.75,19.35,0.75
19045,2021-03-25,950.075,1009.3,34.75,30.05,19.75,0.5
19046,2021-03-26,949.375,1008.475,27.5,30.3,21.1,2.0
19047,2021-03-27,948.35,1007.35,32.5,30.5,20.1,2.0
19048,2021-03-28,947.8,1006.725,70.0,30.95,20.65,2.5
19049,2021-03-29,946.7,1005.45,0.0,31.6,21.05,0.0
19050,2021-03-30,945.725,1004.325,29.75,31.55,20.5,0.5
19051,2021-03-31,944.65,1003.325,52.5,30.9,18.1,2.0
19052,2021-04-01,944.45,1003.15,35.0,30.7,19.25,1.0
19053,2021-04-02,944.4,1003.075,0.0,30.85,19.15,0.0
19054,2021-04-03,945.55,1004.175,22.5,31.55,19.05,0.75
19055,2021-04-04,947.4,1006.35,22.5,30.55,21.3,0.75
19056,2021-04-05,948.475,1007.425,20.0,30.65,23.8,0.75
19057,2021-04-06,948.65,1007.525,20.0,31.3,23.35,1.0
19058,2021-04-07,949.55,1008.375,52.5,31.55,22.1,1.75
19059,2021-04-08,947.95,1006.875,32.5,30.5,20.6,3.0
19060,2021-04-09,947.625,1006.525,42.5,30.7,22.0,2.75
19061,2021-04-10,949.475,1008.55,27.5,29.925,21.75,2.5
19062,2021-04-11,950.925,1010.45,45.0,28.95,21.85,1.5
19063,2021-04-12,951.15,1010.625,10.0,29.05,21.4,1.5
19064,2021-04-13,950.325,1009.6,32.5,29.75,22.1,2.0
19065,2021-04-14,949.925,1009.725,16.25,27.05,20.9,2.25
19066,2021-04-15,949.4,1008.875,15.0,28.45,20.975,2.25
19067,2021-04-16,948.525,1007.575,22.5,30.4,21.6,1.5
19068,2021-04-17,949.5,1008.425,40.0,31.2,23.15,1.75
19069,2021-04-18,949.35,1008.375,32.5,30.85,22.4,3.75
19070,2021-04-19,947.675,1006.5,45.0,30.95,22.55,2.75
19071,2021-04-20,946.7,1005.65,32.5,30.55,21.6,2.25
19072,2021-04-21,948.625,1007.725,20.0,30.0,22.65,2.25
19073,2021-04-22,948.525,1007.7,10.0,29.55,22.65,1.0
19074,2021-04-23,948.5,1007.525,32.5,30.25,22.4,3.0
19075,2021-04-24,948.4,1007.325,32.5,30.9,22.3,2.5
19076,2021-04-25,948.55,1007.375,27.5,31.5,22.95,2.0
19077,2021-04-26,947.275,1005.825,32.5,32.5,21.3,1.75
19078,2021-04-27,948.6,1007.425,32.5,31.450000000000003,20.65,2.5
19079,2021-04-28,949.075,1007.7,32.5,32.3,20.35,2.0
19080,2021-04-29,948.325,1006.9,45.0,32.5,21.1,2.0
19081,2021-04-30,948.175,1007.0,37.0,31.5,21.4,2.0
19082,2021-05-01,948.15,1006.925,38.38150400087841,31.55,22.85,1.7591206061188354
19083,2021-05-02,948.975,1007.975,45.0,30.6,21.85,1.5
19084,2021-05-03,948.05,1006.5,25.881504000878408,28.5,22.85,1.7591206061188354
19085,2021-05-04,947.625,1006.8,32.5,29.0,23.4,2.25
19086,2021-05-05,947.475,1006.525,32.5,29.65,23.35,3.0
19087,2021-05-06,948.825,1007.775,45.0,30.85,23.8,2.25
19088,2021-05-07,949.0,1007.85,50.0,31.3,23.5,2.25
19089,2021-05-08,947.825,1006.525,42.5,31.8,24.3,1.5
19090,2021-05-09,946.875,1005.375,42.5,32.6,23.65,2.5
19091,2021-05-10,946.2,1004.725,32.5,32.2,24.3,2.75
19092,2021-05-11,946.075,1004.575,38.38150400087841,31.85,23.65,2.509120606118836
19093,2021-05-12,944.05,1002.7,39.75,30.85,23.6,2.0
19094,2021-05-13,944.3,1002.8,32.5,31.7,23.85,3.0
19095,2021-05-14,943.85,1002.775,32.5,30.05,24.6,2.5
19096,2021-05-15,943.65,1002.55,17.5,29.0,24.15,3.5
19097,2021-05-16,944.5,1003.75,17.5,28.0,24.45,3.0
19098,2021-05-17,945.8,1004.55,24.631504000878408,30.950000000000003,24.7,2.259120606118836
19099,2021-05-18,946.1,1005.075,43.75,29.8,24.75,3.0
19100,2021-05-19,945.225,1003.875,20.0,31.2,24.3,2.75
19101,2021-05-20,945.75,1004.625,32.5,30.35,24.35,2.75
19102,2021-05-21,709.05,753.1,32.5,31.15,24.05,3.25
19103,2021-05-22,945.225,1003.925,30.0,30.95,23.2,3.25
19104,2021-05-23,944.75,1003.0,42.5,32.95,23.9,2.5
19105,2021-05-24,944.45,1002.9,20.0,31.8,22.5,2.25
19106,2021-05-25,942.7,1000.9,20.0,32.7,21.6,2.5
19107,2021-05-26,941.35,999.4,42.5,33.05,23.05,2.0
19108,2021-05-27,943.5,1002.15,20.0,30.55,22.35,3.25
19109,2021-05-28,945.275,1003.975,40.0,30.950000000000003,24.0,1.75
19110,2021-05-29,945.975,1004.575,20.0,31.6,24.0,2.75
19111,2021-05-30,945.075,1003.525,55.0,32.2,24.2,2.25
19112,2021-05-31,944.275,1002.825,49.75,31.05,23.8,2.5
19113,2021-06-01,945.05,1003.7,32.5,31.05,24.25,2.0
19114,2021-06-02,946.025,1005.15,30.0,29.25,24.85,3.25
19115,2021-06-03,948.05,1007.725,17.5,26.9,23.8,3.25
19116,2021-06-04,948.05,1007.675,20.0,27.45,23.9,2.25
19117,2021-06-05,946.975,1006.05,27.5,29.5,24.05,2.0
19118,2021-06-06,946.85,1006.1,17.5,28.6,23.9,2.5
19119,2021-06-07,946.55,1005.425,30.0,30.35,24.55,3.0
19120,2021-06-08,945.6,1004.375,27.5,30.6,23.75,2.0
19121,2021-06-09,944.325,1003.6,16.25,27.8,23.475,3.5
19122,2021-06-10,943.475,1002.825,18.75,26.95,23.15,2.25
19123,2021-06-11,943.4,1003.025,20.0,26.05,22.8,3.25
19124,2021-06-12,943.125,1002.425,16.25,27.2,23.1,2.25
19125,2021-06-13,942.25,1001.5,16.25,27.325000000000003,23.85,2.75
19126,2021-06-14,942.2,1001.6,13.75,26.625,24.0,2.25
19127,2021-06-15,941.45,1000.675,16.25,26.95,24.1,2.75
19128,2021-06-16,942.6,1002.075,17.5,26.5,23.6,2.75
19129,2021-06-17,943.05,1002.4,15.0,27.2,23.15,3.0
19130,2021-06-18,944.8,1004.35,12.5,26.6,23.025,2.5
19131,2021-06-19,946.425,1006.175,15.0,26.55,23.0,3.0
19132,2021-06-20,946.8,1006.1,16.25,28.15,23.3,1.25
19133,2021-06-21,946.425,1005.575,32.5,29.15,23.25,2.0
19134,2021-06-22,945.45,1004.4,15.0,29.5,23.55,2.0
19135,2021-06-23,945.225,1004.475,20.0,28.3,24.1,4.25
19136,2021-06-24,945.825,1005.425,17.5,27.1,22.75,3.0
19137,2021-06-25,944.8,1004.2,20.0,27.35,22.75,3.25
19138,2021-06-26,943.925,1002.95,17.5,29.0,23.75,3.5
19139,2021-06-27,945.5,1005.375,15.0,25.25,23.6,2.75
19140,2021-06-28,945.875,1005.525,16.25,26.6,23.9,3.5
19141,2021-06-29,945.8,1005.2,45.0,27.65,24.5,2.5
19142,2021-06-30,944.925,1003.9,18.75,29.225,25.1,3.0
19143,2021-07-01,944.1,1003.35,15.0,27.85,24.5,2.0
19144,2021-07-02,945.3,1004.925,16.25,26.45,23.6,3.0
19145,2021-07-03,945.15,1004.475,30.0,28.2,24.15,2.75
19146,2021-07-04,709.275,753.725,40.0,29.55,24.7,2.75
19147,2021-07-05,945.125,1004.25,45.0,28.7,24.9,1.5
19148,2021-07-06,944.175,1003.125,42.5,29.2,24.0,2.5
19149,2021-07-07,943.925,1003.15,32.5,27.9,24.25,2.75
19150,2021-07-08,944.5,1004.225,20.0,25.65,23.6,3.25
19151,2021-07-09,942.425,1001.775,26.25,26.8,24.05,2.5
19152,2021-07-10,941.0,1000.25,18.75,26.7,24.2,3.75
19153,2021-07-11,941.05,1000.7,16.25,24.9,23.65,2.75
19154,2021-07-12,941.725,1001.45,11.25,24.85,23.45,2.5
19155,2021-07-13,941.825,1001.825,13.75,23.8,22.65,3.25
19156,2021-07-14,941.25,1000.85,10.0,24.6,23.15,2.0
